Date,Gold Price (INR / 10gms),Silver Price (INR / 1kg),Price_Nifty,Price_Sensex
02-01-2026,124787.21,204072.1,26328.55,85762.01
05-01-2026,128394.67,220402.81,26250.3,85439.62
06-01-2026,130031.24,233622.23,26178.7,85063.34
07-01-2026,128981.08,223607.23,26140.75,84961.14
08-01-2026,128561.08,215870.05,25876.85,84180.96
09-01-2026,129793.28,228016.25,25683.3,83576.24
12-01-2026,133577.86,245466.71,25790.25,83878.17
13-01-2026,132987.38,248857.25,25732.3,83627.69
14-01-2026,134271.15,263733.15,25665.6,83382.71
15-01-2026,133847.63,266390.52,25665.6,83382.71
16-01-2026,133301.87,255921.37,25694.35,83570.35
19-01-2026,133804.03,256885.45,25585.5,83246.18
20-01-2026,139106.34,275330.95,25232.5,82180.47
21-01-2026,141548.76,270131.46,25157.5,81909.63
22-01-2026,144464.99,282455.42,25289.9,82307.37
23-01-2026,146482.79,297089.66,25048.65,81537.7
26-01-2026,149435.91,338545.28,25048.65,81537.7
27-01-2026,149788.19,311149.82,25175.4,81857.48
28-01-2026,156020.58,332873.93,25342.75,82344.68
29-01-2026,157381.05,337456.07,25418.9,82566.37
30-01-2026,139100.42,231022.56,25320.65,82269.78
02-02-2026,136262.3,226326.6,25088.4,81666.46
03-02-2026,142279.06,240943.32,25727.55,83739.13
04-02-2026,143044.08,244681.43,25776.0,83817.69
05-02-2026,140863.24,221749.36,25642.8,83313.93
06-02-2026,143767.41,222814.51,25693.7,83580.4
09-02-2026,147106.03,239012.0,25867.3,84065.75
10-02-2026,146112.0,234238.24,25935.15,84273.92
11-02-2026,147708.76,243930.89,25953.85,84233.64
12-02-2026,143635.2,220384.34,25807.2,83674.92
13-02-2026,146225.75,226679.02,25471.1,82626.76
16-02-2026,146237.21,226696.78,25682.75,83277.15
17-02-2026,142519.21,214372.78,25725.4,83450.96
18-02-2026,145291.65,225837.97,25819.35,83734.25
19-02-2026,145250.44,226418.36,25454.35,82498.14
20-02-2026,148087.69,240845.57,25571.25,82814.71
23-02-2026,151817.35,252381.36,25713.0,83294.66
24-02-2026,150877.48,255931.04,25424.65,82225.92
25-02-2026,152187.32,265822.12,25482.5,82276.07
26-02-2026,151368.23,254394.55,25496.55,82248.61
27-02-2026,153042.12,271183.44,25178.65,81287.19
02-03-2026,155034.7,258520.0,24865.7,80238.85
03-03-2026,150353.26,244111.34,24865.7,80238.85
04-03-2026,151462.95,244440.42,24480.5,79116.19
05-03-2026,150025.23,241942.45,24765.9,80015.9
06-03-2026,151862.31,247342.49,24450.45,78918.9
09-03-2026,150495.45,248383.25,24028.05,77566.16
10-03-2026,153377.36,261263.84,24261.6,78205.98
11-03-2026,153119.19,252062.64,23866.85,76863.71
12-03-2026,151694.96,251065.57,23639.15,76034.42
13-03-2026,150079.68,240347.3,23151.1,74563.92
16-03-2026,148620.88,238861.79,23408.8,75502.85
17-03-2026,148377.55,235962.14,23581.15,76070.84
18-03-2026,148377.55,235962.14,23581.15,76070.84
